name,type,typecode,address,pname,cityname,adname,gcj02_lon,gcj02_lat,wgs84_lon,wgs84_lat
冠军国际游泳俱乐部,体育休闲服务;运动场馆;游泳馆,80110,天柱东路万通天竺新新家园-溪悦澜墅,北京市,北京市,顺义区,116.569422,40.060783,116.5636015,40.05971996
中瑞林间网球馆,体育休闲服务;运动场馆;网球场,80103,后沙峪罗马环岛往北100米罗马假日院内,北京市,北京市,顺义区,116.52282,40.100194,116.5168739,40.09902989
圆梦足球俱乐部,体育休闲服务;运动场馆;足球场,80105,顺平辅线,北京市,北京市,顺义区,116.698808,40.133399,116.6927784,40.13220633
鑫动氧健身俱乐部,体育休闲服务;运动场馆;综合体育馆,80101,后沙峪裕安路34号院3号楼2层233号,北京市,北京市,顺义区,116.545555,40.08412,116.539682,40.08301411
私塾综合体能训练馆,体育休闲服务;运动场馆;综合体育馆,80101,空港街道安泰大街祥云小镇6号院3号楼805,北京市,北京市,顺义区,116.537142,40.087952,116.5312445,40.08682637
斯奇曼滑雪(中粮·祥云小镇南区),体育休闲服务;运动场馆;滑雪场,80106,安泰大街9号院中粮·祥云小镇(南区)F1层13-110,北京市,北京市,顺义区,116.539438,40.086285,116.5335476,40.08516502
玩途乒乓俱乐部,体育休闲服务;运动场馆;乒乓球馆,80112,空港街道安泰大街6号院13号楼2单元218、202,北京市,北京市,顺义区,116.539305,40.086243,116.5334142,40.08512271
顺义奥林匹克水上公园-笼式篮球/足球场,体育休闲服务;运动场馆;足球场,80105,白马路19号顺义奥林匹克水上公园,北京市,北京市,顺义区,116.692099,40.18827,116.68608,40.18708252
顺义奥林匹克水上公园-足球场,体育休闲服务;运动场馆;足球场,80105,白马路19号顺义奥林匹克水上公园,北京市,北京市,顺义区,116.695742,40.182678,116.6897141,40.18148494
北京浩憬体育篮羽俱乐部,体育休闲服务;运动场馆;综合体育馆,80101,后沙峪罗马湖环岛左堤路3号,北京市,北京市,顺义区,116.511481,40.103824,116.5054934,40.10262708
北京极速壁球俱乐部,体育休闲服务;运动场馆;壁球场,80114,罗马湖左堤路西甲3号,北京市,北京市,顺义区,116.511195,40.103867,116.5052063,40.10266923
北京天行者国际篮球俱乐部,体育休闲服务;运动场馆;篮球场馆,80104,罗马湖左提路3号,北京市,北京市,顺义区,116.509988,40.103923,116.5039948,40.10272167
燕京啤酒厂足球场,体育休闲服务;运动场馆;足球场,80105,仁和镇港馨东区南门103底商,北京市,北京市,顺义区,116.690099,40.101847,116.6840962,40.10067205
北京启航嘉Tone篮球俱乐部,体育休闲服务;运动场馆;篮球场馆,80104,天竺镇天柱东路甲6号院内北侧,北京市,北京市,顺义区,116.57065,40.0674,116.5648304,40.06633806
北京金茂怡生园酒店游泳池,体育休闲服务;运动场馆;游泳馆,80110,北小营镇左堤路5号,北京市,北京市,顺义区,116.693561,40.19923,116.6875367,40.19803844
人渔游泳俱乐部,体育休闲服务;运动场馆;游泳馆,80110,后沙峪镇古城村甲1号中家鑫园温泉酒店一层,北京市,北京市,顺义区,116.503754,40.104099,116.4977372,40.10287912
北京中家鑫园温泉酒店游泳池,体育休闲服务;运动场馆;游泳馆,80110,后沙峪地区古城路1号,北京市,北京市,顺义区,116.503873,40.103933,116.4978567,40.10271349
飞凡动力网球馆(新国展店),体育休闲服务;运动场馆;网球场,80103,府前二街13号,北京市,北京市,顺义区,116.577487,40.064461,116.5716756,40.06340638
索图体育足球训练营(河南村校区),体育休闲服务;运动场馆;足球场,80105,平沿路3号附近河南村骄洋足球馆,北京市,北京市,顺义区,116.696587,40.101727,116.690567,40.10054076
骄洋足球馆,体育休闲服务;运动场馆;足球场,80105,平沿路3号附近,北京市,北京市,顺义区,116.696609,40.101721,116.690589,40.10053472
灌篮猫篮球俱乐部,体育休闲服务;运动场馆;篮球场馆,80104,北京市顺义区后沙峪古城北颐顺12号,北京市,北京市,顺义区,116.49599,40.106323,116.4899433,40.1050797
中国福利彩票,体育休闲服务;运动场馆;足球场|生活服务;彩票彩券销售点;彩票彩券销售点,080105|071800,金盏地区沙窝北路550号附近,北京市,北京市,朝阳区,116.631709,39.990033,116.6258737,39.98896724
篮球场,体育休闲服务;运动场馆;篮球场馆,80104,沙窝北路,北京市,北京市,朝阳区,116.62908,39.973627,116.6232518,39.97256523
NEXTCHAMP网球俱乐部(顺义校区),体育休闲服务;运动场馆;网球场,80103,国测会议会展酒店,北京市,北京市,顺义区,116.650476,40.040999,116.644591,40.03990195
10号足球馆,体育休闲服务;运动场馆;足球场,80105,金盏乡金盏路东窑村公交站西南50米,北京市,北京市,朝阳区,116.601971,39.996627,116.5961732,39.99558423
北京.蓝调月亮湾马术俱乐部,体育休闲服务;运动场馆;综合体育馆,80101,东苇路金盏楼梓庄内,北京市,北京市,朝阳区,116.613158,39.966875,116.6073547,39.96582863
蓝调庄园滑雪场,体育休闲服务;运动场馆;滑雪场,80106,金盏乡楼梓庄村蓝调庄园,北京市,北京市,朝阳区,116.607771,39.964248,116.6019733,39.9632047
首都机场希尔顿酒店-游泳池,体育休闲服务;运动场馆;游泳馆,80110,首都机场三经路01北京首都机场希尔顿酒店,北京市,北京市,顺义区,116.61957,40.048871,116.6137485,40.0478159
京林洗浴游泳馆,体育休闲服务;运动场馆;游泳馆,80110,首都机场南平东里乙1号京林大厦C座5层,北京市,北京市,顺义区,116.601074,40.045416,116.5952707,40.04437107
博康·游泳健身(车站路店),体育休闲服务;运动场馆;健身中心|体育休闲服务;运动场馆;游泳馆,080111|080110,车站路38号,北京市,北京市,通州区,116.662706,39.904951,116.6568047,39.9038375
超能星球少儿智能运动馆(新华南路校区),体育休闲服务;运动场馆;综合体育馆,80101,新华南路79号米开town园区B7,北京市,北京市,通州区,116.65657,39.90284,116.6506858,39.901738
玉桥阳光游泳健身会所,体育休闲服务;运动场馆;游泳馆,80110,玉桥中路玉桥家园内,北京市,北京市,通州区,116.675749,39.898022,116.6698116,39.89688388
潞河中学游泳馆(暂停营业),体育休闲服务;运动场馆;游泳馆,80110,新华南路135号潞河中学校内(近潞河教育学院),北京市,北京市,通州区,116.654573,39.899918,116.6486946,39.89881976
通州区公园青少年乒乓球俱乐部,体育休闲服务;运动场馆;乒乓球馆,80112,中仓街道新街下坡30号院南区,北京市,北京市,通州区,116.661319,39.906225,116.6554214,39.90511405
优肯国际篮球俱乐部(零一零综合体育中心校区),体育休闲服务;运动场馆;篮球场馆,80104,新华南路39号红旗机械厂内,北京市,北京市,通州区,116.65724,39.904374,116.6513538,39.90327071
先锋少年篮球俱乐部,体育休闲服务;运动场馆;篮球场馆,80104,新华南路39号,北京市,北京市,通州区,116.65643,39.903757,116.6505461,39.90265522
博芽篮球训练营(新华路店),体育休闲服务;运动场馆;篮球场馆,80104,新华南路39号零一零美术培训中心内,北京市,北京市,通州区,116.657684,39.904968,116.6517966,39.90386387
零一零篮球馆,体育休闲服务;运动场馆;篮球场馆,80104,新华南路39号零一零美术培训中心内,北京市,北京市,通州区,116.65767,39.904975,116.6517826,39.90387089
北京瑄达青少年足球俱乐部,体育休闲服务;运动场馆;足球场,80105,永顺镇新华南路39号,北京市,北京市,通州区,116.657565,39.905001,116.6516779,39.90389708
星火篮球俱乐部(红旗校区),体育休闲服务;运动场馆;篮球场馆,80104,佟麟阁大街9号院内,北京市,北京市,通州区,116.654936,39.903633,116.6490561,39.90253394
迈赫龙游泳健身,体育休闲服务;运动场馆;游泳馆,80110,九棵树地铁站新生活阳光广场(家乐福店),北京市,北京市,通州区,116.656286,39.88973,116.6504042,39.88862913
星火篮球俱乐部(果园校区),体育休闲服务;运动场馆;篮球场馆,80104,果园路果园233号院东南侧约30米,北京市,北京市,通州区,116.651321,39.895994,116.6454516,39.89490172
袋鼠篮球公园,体育休闲服务;运动场馆;篮球场馆,80104,果园路果园233号院东南侧,北京市,北京市,通州区,116.651147,39.89585,116.6452781,39.89475803
壹科篮球训练营(通州基地),体育休闲服务;运动场馆;篮球场馆,80104,果园大街17号果园里fcpark文化产业园ABD座北京,北京市,北京市,通州区,116.651036,39.895721,116.6451674,39.89462923
中体盛世游泳运动中心,体育休闲服务;运动场馆;游泳馆,80110,通州区杨家洼北街251号2幢负一层102A室,北京市,北京市,通州区,116.667248,39.886543,116.6613362,39.88542172
雪乐山滑雪(通州梨园店),体育休闲服务;运动场馆;滑雪场,80106,梨园北街191号天意和博学港一层(亚太花园酒店西侧),北京市,北京市,通州区,116.669993,39.886676,116.6640734,39.88554946
鼎旺游泳健身,体育休闲服务;运动场馆;游泳馆,80110,怡乐北街东延玉兰湾西门,北京市,北京市,通州区,116.658047,39.887216,116.6521608,39.88611202
京城射箭爱琴海店,体育休闲服务;运动场馆;综合体育馆,80101,新华东街289号院1号楼4层401-F4013B 401540164017A,北京市,北京市,通州区,116.658188,39.908573,116.6522987,39.90746778
北京冰冠之星轮滑滑冰俱乐部(暂停营业),体育休闲服务;运动场馆;溜冰场,80107,新华大街77号通州体育场内,北京市,北京市,通州区,116.66084,39.909445,116.6549433,39.90833481
ONE X BALLME篮球馆,体育休闲服务;运动场馆;篮球场馆,80104,常营中街常营体育公园西区,北京市,北京市,朝阳区,116.599917,39.921856,116.5941292,39.92081657
WizzHero威傲格斗学院(常营校区),体育休闲服务;运动场馆;综合体育馆,80101,常通路4号院1号楼1层116,北京市,北京市,朝阳区,116.601192,39.924526,116.5954034,39.92348629
全明星滑冰俱乐部(龙湖长楹天街购物中心东区),体育休闲服务;运动场馆;溜冰场,80107,常通路1号院1号楼龙湖长楹天街购物中心东区4F层东区-4F-25,北京市,北京市,朝阳区,116.601058,39.924741,116.5952694,39.9237013
常营天街足球俱乐部,体育休闲服务;运动场馆;足球场,80105,常营中路13号,北京市,北京市,朝阳区,116.600306,39.923523,116.5945179,39.92248346
北京市通州区张家湾中学体育馆(装修中),体育休闲服务;运动场馆;综合体育馆,80101,张家湾开发区广源路西街8号,北京市,北京市,通州区,116.716503,39.857676,116.7104677,39.85647271
六易星足球训练基地,体育休闲服务;运动场馆;足球场,80105,张家湾镇张家湾村张沙桥北,北京市,北京市,通州区,116.711743,39.848669,116.7057186,39.84747228
雪乐山滑雪(环球影城店),体育休闲服务;运动场馆;滑雪场,80106,广聚街1号1栋1层IFLY蹦床公园,北京市,北京市,通州区,116.729113,39.854711,116.7230563,39.85349525
M8篮球馆,体育休闲服务;运动场馆;篮球场馆,80104,凤桐路(天纳克西北侧约150米),北京市,北京市,通州区,116.729319,39.854503,116.7232621,39.8532871
宋庄足球公园,体育休闲服务;运动场馆;足球场,80105,老政府路宝珍苑公寓旁路口内,北京市,北京市,通州区,116.727387,39.945065,116.7213216,39.94384647
北京鹏瑞足球俱乐部,体育休闲服务;运动场馆;足球场,80105,老政府路宝珍苑公寓旁路口内,北京市,北京市,通州区,116.727156,39.945429,116.7210909,39.94421065
网球场,体育休闲服务;运动场馆;网球场,80103,梨园南街21号,北京市,北京市,通州区,116.683702,39.879586,116.6777445,39.8784337
新梦想足球(月亮河校区),体育休闲服务;运动场馆;足球场,80105,芙蓉西路月亮河公园,北京市,北京市,通州区,116.68027,39.918039,116.6743174,39.9168914
世纪龙鼎网球场,体育休闲服务;运动场馆;网球场,80103,云景南大街龙鼎园,北京市,北京市,通州区,116.649177,39.877847,116.6433154,39.87675932
悦动康乒乓(通州北苑校区),体育休闲服务;运动场馆;乒乓球馆,80112,通朝大街李老社区商业中心二层,北京市,北京市,通州区,116.635703,39.891101,116.6298715,39.89003392
中体盛世国际健身游泳俱乐部(自由城店),体育休闲服务;运动场馆;游泳馆,80110,[],北京市,北京市,通州区,116.692378,39.908798,116.6863931,39.90762859
月亮河足球公园,体育休闲服务;运动场馆;足球场,80105,原球场东100米,北京市,北京市,通州区,116.680896,39.918198,116.6749416,39.91704921
月亮河棒球场,体育休闲服务;运动场馆;综合体育馆,80101,月亮河河滨路1号,北京市,北京市,通州区,116.681499,39.918017,116.6755429,39.91686708
大为足球俱乐部(通州校区),体育休闲服务;运动场馆;足球场,80105,芙蓉西路月亮河城堡公寓东南侧约40米,北京市,北京市,通州区,116.681081,39.918516,116.675126,39.91736684
DAMMY&I(黛米与我)亲子游泳(通州分店),体育休闲服务;运动场馆;游泳馆,80110,月亮河度假村内河滨路1号,北京市,北京市,通州区,116.674057,39.921088,116.6681216,39.91995212
坤宇天成健身游泳馆(月亮河店),体育休闲服务;运动场馆;游泳馆,80110,[],北京市,北京市,通州区,116.675472,39.920816,116.6695326,39.91967742
论剑乒乓球俱乐部,体育休闲服务;运动场馆;乒乓球馆,80112,[],北京市,北京市,通州区,116.632592,39.905027,116.6267653,39.90396355
杨庄英派斯游泳馆,体育休闲服务;运动场馆;游泳馆,80110,通州北苑杨庄路9号,北京市,北京市,通州区,116.632272,39.904869,116.626446,39.90380598
论剑乒乓球俱乐部,体育休闲服务;运动场馆;乒乓球馆,80112,半壁店大街30号,北京市,北京市,通州区,116.634943,39.884617,116.6291139,39.8835513
国际精英汇游泳健身,体育休闲服务;运动场馆;游泳馆,80110,潞城镇武夷花园通湖大街15号,北京市,北京市,通州区,116.691325,39.915831,116.6853421,39.91466314
九棵树游泳健身(产业园店),体育休闲服务;运动场馆;游泳馆,80110,临河里裕馨家园,北京市,北京市,通州区,116.683113,39.874565,116.6771577,39.87341406
跃胜体育,体育休闲服务;运动场馆;综合体育馆,80101,通胡大街水恋晶城4楼D6,北京市,北京市,通州区,116.693493,39.916475,116.6875042,39.9153033
篮球场,体育休闲服务;运动场馆;篮球场馆,80104,通广嘉园,北京市,北京市,通州区,116.628264,39.891047,116.6224474,39.88998966
半壁港游泳健身会所,体育休闲服务;运动场馆;游泳馆|体育休闲服务;运动场馆;健身中心,080110|080111,梨园半壁店大街京洲园271号楼底商,北京市,北京市,通州区,116.635007,39.879788,116.6291784,39.87872245
